Local time,Open,High,Low,Close,Volume
25.09.2018 10:59:00.000 GMT-0700,164.968,165.118,164.967,165.118,255782.0082
25.09.2018 11:00:00.000 GMT-0700,165.108,165.108,164.967,165.047,305132.9851
25.09.2018 11:01:00.000 GMT-0700,165.038,165.048,165.007,165.018,254776.001
25.09.2018 11:02:00.000 GMT-0700,165.018,165.028,164.968,165.027,249239.9961
25.09.2018 11:03:00.000 GMT-0700,165.028,165.108,165.007,165.098,256972.9984
25.09.2018 11:04:00.000 GMT-0700,165.088,165.128,165.067,165.088,168231.9939
25.09.2018 11:05:00.000 GMT-0700,165.108,165.168,165.067,165.088,375952.0054
25.09.2018 11:06:00.000 GMT-0700,165.088,165.138,165.088,165.098,272563.0105
25.09.2018 11:07:00.000 GMT-0700,165.098,165.108,164.997,165.067,286774.9929
25.09.2018 11:08:00.000 GMT-0700,165.058,165.088,165.057,165.078,300736.9936
25.09.2018 11:09:00.000 GMT-0700,165.077,165.077,164.957,165.028,301245.0039
25.09.2018 11:10:00.000 GMT-0700,165.037,165.038,165.007,165.027,116366.9974
25.09.2018 11:11:00.000 GMT-0700,165.038,165.068,164.987,165.008,224742.9937
25.09.2018 11:12:00.000 GMT-0700,165.007,165.117,164.998,165.117,212773.9936
25.09.2018 11:13:00.000 GMT-0700,165.117,165.138,165.077,165.137,292160.9879
25.09.2018 11:14:00.000 GMT-0700,165.127,165.268,165.097,165.147,327693.9988
25.09.2018 11:15:00.000 GMT-0700,165.148,165.178,165.087,165.177,249715.9988
25.09.2018 11:16:00.000 GMT-0700,165.207,165.328,165.207,165.327,225058.0043
25.09.2018 11:17:00.000 GMT-0700,165.328,165.338,165.227,165.288,237969.9945
25.09.2018 11:18:00.000 GMT-0700,165.288,165.308,165.247,165.278,219879.9998
25.09.2018 11:19:00.000 GMT-0700,165.277,165.308,165.097,165.098,247407.0042
25.09.2018 11:20:00.000 GMT-0700,165.098,165.177,165.048,165.167,256430.0001
25.09.2018 11:21:00.000 GMT-0700,165.168,165.217,165.157,165.198,125623.0026
25.09.2018 11:22:00.000 GMT-0700,165.197,165.218,165.128,165.167,181068.0032
25.09.2018 11:23:00.000 GMT-0700,165.168,165.218,165.157,165.217,189327.0016
25.09.2018 11:24:00.000 GMT-0700,165.218,165.248,165.157,165.247,147663.9956
25.09.2018 11:25:00.000 GMT-0700,165.248,165.248,165.127,165.147,195172.9953
25.09.2018 11:26:00.000 GMT-0700,165.148,165.177,165.037,165.107,281946.9869
25.09.2018 11:27:00.000 GMT-0700,165.098,165.138,165.077,165.118,199261.9932
25.09.2018 11:28:00.000 GMT-0700,165.118,165.138,165.018,165.048,200816.0055
25.09.2018 11:29:00.000 GMT-0700,165.057,165.108,165.047,165.068,186796.993
25.09.2018 11:30:00.000 GMT-0700,165.068,165.098,164.958,164.977,237958.9975
25.09.2018 11:31:00.000 GMT-0700,164.997,165.047,164.987,164.988,209188.9977
25.09.2018 11:32:00.000 GMT-0700,164.988,165.058,164.957,165.048,155328.0056
25.09.2018 11:33:00.000 GMT-0700,165.047,165.078,164.978,165.028,201168.9991
25.09.2018 11:34:00.000 GMT-0700,165.038,165.058,165.007,165.018,188571.0061
25.09.2018 11:35:00.000 GMT-0700,165.017,165.038,164.947,164.947,252030.9985
25.09.2018 11:36:00.000 GMT-0700,164.948,165.088,164.947,165.078,256251.9908
25.09.2018 11:37:00.000 GMT-0700,165.077,165.187,165.037,165.138,233492.0019
25.09.2018 11:38:00.000 GMT-0700,165.148,165.258,165.148,165.237,277218.014
25.09.2018 11:39:00.000 GMT-0700,165.237,165.238,165.147,165.208,238520.9948
25.09.2018 11:40:00.000 GMT-0700,165.217,165.317,165.198,165.317,188632.9949
25.09.2018 11:41:00.000 GMT-0700,165.308,165.308,165.207,165.228,300011.9925
25.09.2018 11:42:00.000 GMT-0700,165.228,165.268,165.197,165.257,223716.0057
25.09.2018 11:43:00.000 GMT-0700,165.258,165.268,165.177,165.208,208444.9977
25.09.2018 11:44:00.000 GMT-0700,165.218,165.228,165.147,165.197,203173.995
25.09.2018 11:45:00.000 GMT-0700,165.198,165.318,165.197,165.288,264602.0055
25.09.2018 11:46:00.000 GMT-0700,165.298,165.307,165.227,165.247,262100.0111
25.09.2018 11:47:00.000 GMT-0700,165.247,165.268,165.197,165.218,218279.0041
25.09.2018 11:48:00.000 GMT-0700,165.218,165.228,165.027,165.047,319321.0065
25.09.2018 11:49:00.000 GMT-0700,165.048,165.048,164.947,165.008,299064.9939
25.09.2018 11:50:00.000 GMT-0700,164.997,165.047,164.947,165.018,235596.0011
25.09.2018 11:51:00.000 GMT-0700,165.008,165.048,164.948,164.948,216114.9979
25.09.2018 11:52:00.000 GMT-0700,164.948,165.038,164.947,164.968,253362
25.09.2018 11:53:00.000 GMT-0700,164.967,165.007,164.947,164.977,236552
25.09.2018 11:54:00.000 GMT-0700,164.978,165.058,164.947,165.028,139428.0046
25.09.2018 11:55:00.000 GMT-0700,165.038,165.118,165.037,165.118,316449.9998
25.09.2018 11:56:00.000 GMT-0700,165.127,165.127,164.988,165.057,235532.999
25.09.2018 11:57:00.000 GMT-0700,165.058,165.157,165.038,165.108,254505.0085
25.09.2018 11:58:00.000 GMT-0700,165.098,165.148,165.077,165.108,204396.9929
25.09.2018 11:59:00.000 GMT-0700,165.118,165.148,164.988,165.008,310470.9983
25.09.2018 12:00:00.000 GMT-0700,165.007,165.057,164.987,164.998,254859.0004
25.09.2018 12:01:00.000 GMT-0700,164.988,165.088,164.968,165.007,206686.005
25.09.2018 12:02:00.000 GMT-0700,165.008,165.018,164.877,164.888,288053.9894
25.09.2018 12:03:00.000 GMT-0700,164.898,164.908,164.797,164.798,294384.0027
25.09.2018 12:04:00.000 GMT-0700,164.797,164.848,164.457,164.637,359427.0051
25.09.2018 12:05:00.000 GMT-0700,164.638,164.798,164.638,164.737,282844.007
25.09.2018 12:06:00.000 GMT-0700,164.757,164.778,164.708,164.768,237554.9972
25.09.2018 12:07:00.000 GMT-0700,164.767,164.828,164.727,164.747,352239.9962
25.09.2018 12:08:00.000 GMT-0700,164.738,164.868,164.738,164.807,367725.9982
25.09.2018 12:09:00.000 GMT-0700,164.808,164.838,164.757,164.837,235256.9997
25.09.2018 12:10:00.000 GMT-0700,164.838,164.868,164.757,164.817,340014.0107
25.09.2018 12:11:00.000 GMT-0700,164.808,164.827,164.708,164.778,329833.0009
25.09.2018 12:12:00.000 GMT-0700,164.778,164.778,164.667,164.708,259829.0145
25.09.2018 12:13:00.000 GMT-0700,164.717,164.908,164.708,164.908,259508.0137
25.09.2018 12:14:00.000 GMT-0700,164.908,164.978,164.907,164.977,136304.006
25.09.2018 12:15:00.000 GMT-0700,164.978,165.018,164.868,164.887,235918.0003
25.09.2018 12:16:00.000 GMT-0700,164.888,164.898,164.848,164.888,155967.9955
25.09.2018 12:17:00.000 GMT-0700,164.898,164.958,164.887,164.957,174867.0042
25.09.2018 12:18:00.000 GMT-0700,164.958,164.998,164.908,164.997,161120.9959
25.09.2018 12:19:00.000 GMT-0700,164.997,164.998,164.907,164.927,175670.9963
25.09.2018 12:20:00.000 GMT-0700,164.928,164.968,164.847,164.948,368867.9934
25.09.2018 12:21:00.000 GMT-0700,164.948,165.118,164.917,165.118,344177.0077
25.09.2018 12:22:00.000 GMT-0700,165.117,165.158,165.057,165.158,139948.9939
25.09.2018 12:23:00.000 GMT-0700,165.157,165.258,165.157,165.217,292650.0142
25.09.2018 12:24:00.000 GMT-0700,165.218,165.218,165.098,165.178,258455.0083
25.09.2018 12:25:00.000 GMT-0700,165.177,165.198,165.127,165.188,227430.9993
25.09.2018 12:26:00.000 GMT-0700,165.188,165.188,165.067,165.068,187645.0032
25.09.2018 12:27:00.000 GMT-0700,165.068,165.158,165.068,165.107,279240.0122
25.09.2018 12:28:00.000 GMT-0700,165.108,165.208,165.107,165.197,160445.0047
25.09.2018 12:29:00.000 GMT-0700,165.198,165.268,165.197,165.268,215662.0026
25.09.2018 12:30:00.000 GMT-0700,165.267,165.407,165.267,165.367,325446.9931
25.09.2018 12:31:00.000 GMT-0700,165.367,165.497,165.367,165.488,278557.986
25.09.2018 12:32:00.000 GMT-0700,165.487,165.558,165.467,165.538,279258.9962
25.09.2018 12:33:00.000 GMT-0700,165.517,165.547,165.387,165.388,366930.0079
25.09.2018 12:34:00.000 GMT-0700,165.387,165.438,165.367,165.427,293877.9891
25.09.2018 12:35:00.000 GMT-0700,165.428,165.518,165.427,165.438,274994.9992
25.09.2018 12:36:00.000 GMT-0700,165.437,165.438,165.207,165.357,334268.9872
25.09.2018 12:37:00.000 GMT-0700,165.358,165.458,165.338,165.338,423997.0148
25.09.2018 12:38:00.000 GMT-0700,165.338,165.358,165.237,165.267,319106.9961
25.09.2018 12:39:00.000 GMT-0700,165.268,165.307,165.157,165.178,404228.9853
25.09.2018 12:40:00.000 GMT-0700,165.177,165.188,165.097,165.158,351265.0132
25.09.2018 12:41:00.000 GMT-0700,165.147,165.148,164.998,165.007,305615.0079
25.09.2018 12:42:00.000 GMT-0700,165.008,165.108,165.007,165.097,169571.9957
25.09.2018 12:43:00.000 GMT-0700,165.098,165.148,165.098,165.137,182137.996
25.09.2018 12:44:00.000 GMT-0700,165.127,165.128,165.057,165.078,210180.9978
25.09.2018 12:45:00.000 GMT-0700,165.078,165.218,165.077,165.137,336623.9965
25.09.2018 12:46:00.000 GMT-0700,165.128,165.148,165.077,165.087,178706.0052
25.09.2018 12:47:00.000 GMT-0700,165.088,165.118,165.027,165.048,323922.0083
25.09.2018 12:48:00.000 GMT-0700,165.047,165.098,164.997,164.998,222462.9968
25.09.2018 12:49:00.000 GMT-0700,164.997,165.118,164.997,165.008,304767.9961
25.09.2018 12:50:00.000 GMT-0700,164.998,165.088,164.917,165.017,440665.0066
25.09.2018 12:51:00.000 GMT-0700,165.027,165.078,164.917,164.948,310674.0117
25.09.2018 12:52:00.000 GMT-0700,164.948,165.018,164.947,165.008,257560.0147
25.09.2018 12:53:00.000 GMT-0700,165.007,165.007,164.887,164.927,161339.9982
25.09.2018 12:54:00.000 GMT-0700,164.928,164.968,164.867,164.877,293572.9921
25.09.2018 12:55:00.000 GMT-0700,164.867,164.968,164.837,164.947,380162.0007
25.09.2018 12:56:00.000 GMT-0700,164.948,164.967,164.847,164.878,327881.9919
25.09.2018 12:57:00.000 GMT-0700,164.887,164.907,164.788,164.847,446933.0013
25.09.2018 12:58:00.000 GMT-0700,164.848,164.858,164.757,164.767,425081.0146
25.09.2018 12:59:00.000 GMT-0700,164.768,164.937,164.757,164.898,605479.002
25.09.2018 13:00:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 13:01:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 13:02:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 13:03:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 13:04:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 13:05:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 13:06:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 13:07:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 13:08:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 13:09:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 13:10:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 13:11:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 13:12:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 13:13:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 13:14:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 13:15:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 13:16:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 13:17:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 13:18:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 13:19:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 13:20:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 13:21:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 13:22:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 13:23:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 13:24:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 13:25:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 13:26:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 13:27:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 13:28:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 13:29:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 13:30:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 13:31:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 13:32:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 13:33:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 13:34:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 13:35:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 13:36:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 13:37:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 13:38:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 13:39:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 13:40:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 13:41:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 13:42:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 13:43:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 13:44:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 13:45:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 13:46:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 13:47:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 13:48:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 13:49:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 13:50:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 13:51:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 13:52:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 13:53:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 13:54:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 13:55:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 13:56:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 13:57:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 13:58:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 13:59:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 14:00:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 14:01:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 14:02:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 14:03:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 14:04:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 14:05:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 14:06:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 14:07:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 14:08:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 14:09:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 14:10:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 14:11:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 14:12:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 14:13:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 14:14:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 14:15:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 14:16:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 14:17:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 14:18:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 14:19:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 14:20:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 14:21:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 14:22:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 14:23:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 14:24:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 14:25:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 14:26:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 14:27:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 14:28:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 14:29:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 14:30:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 14:31:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 14:32:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 14:33:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 14:34:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 14:35:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 14:36:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 14:37:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 14:38:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 14:39:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 14:40:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 14:41:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 14:42:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 14:43:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 14:44:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 14:45:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 14:46:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 14:47:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 14:48:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 14:49:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 14:50:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 14:51:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 14:52:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 14:53:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 14:54:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 14:55:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 14:56:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 14:57:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 14:58:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 14:59:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 15:00:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 15:01:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 15:02:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 15:03:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 15:04:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 15:05:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 15:06:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 15:07:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 15:08:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 15:09:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 15:10:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 15:11:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 15:12:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 15:13:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 15:14:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 15:15:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 15:16:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 15:17:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 15:18:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 15:19:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 15:20:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 15:21:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 15:22:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 15:23:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 15:24:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 15:25:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 15:26:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 15:27:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 15:28:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 15:29:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 15:30:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 15:31:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 15:32:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 15:33:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 15:34:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 15:35:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 15:36:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 15:37:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 15:38:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 15:39:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 15:40:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 15:41:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 15:42:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 15:43:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 15:44:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 15:45:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 15:46:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 15:47:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 15:48:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 15:49:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 15:50:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 15:51:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 15:52:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 15:53:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 15:54:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 15:55:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 15:56:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 15:57:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 15:58:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 15:59:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 16:00:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 16:01:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 16:02:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 16:03:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 16:04:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 16:05:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 16:06:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 16:07:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 16:08:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 16:09:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 16:10:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 16:11:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 16:12:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 16:13:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 16:14:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 16:15:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 16:16:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 16:17:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 16:18:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 16:19:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 16:20:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 16:21:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 16:22:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 16:23:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 16:24:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 16:25:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 16:26:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 16:27:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 16:28:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 16:29:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 16:30:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 16:31:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 16:32:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 16:33:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 16:34:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
25.09.2018 16:35:00.000 GMT-0700,164.898,164.898,164.898,164.898,0
